subject_id	predicate_id	source_language	source_value	translation_language	translation_value	translator	translator_expertise	translation_date	translation_provider	translation_status	comment	synonym_type	status_history	source	source_version	type	backtranslation	backtranslator	backtranslation_date	triager_id	translation_confidence	confidence_details	reviewer	reviewer_expertise
SYMP:0000593	rdfs:label	en	gangrene	es	gangrena	Google Translate	ALGORITHM	2026-02-14		CANDIDATE										26196370d167ede				
SYMP:0000594	IAO:0000115	en	A nervous system symptom that is characterized by an inability to control bodily movement and may be a symptom of cerebrovascular diseases, dyskinesia, tremor, chorea, dystonia and myoclonus.	es	Síntoma del sistema nervioso que se caracteriza por la incapacidad de controlar el movimiento corporal y puede ser un síntoma de enfermedades cerebrovasculares, discinesia, temblor, corea, distonía y mioclonía.	Alexander Largaespada	PROFESSIONAL_TRANSLATOR	2024-05-21	The Spanish Group LLC (https://thespanishgroup.org/)	CANDIDATE	certified by Salvador G. Ordorica (ATA #267262)			http://purl.obolibrary.org/obo/symp.owl	http://purl.obolibrary.org/obo/symp/releases/2022-11-30/symp.owl	definition	A symptom of the nervous system characterized by the inability to control body movement and may be a symptom of cerebrovascular diseases, dyskinesia, tremor, chorea, dystonia, and myoclonus.	Google Translate	2026-02-14	50ce6cb3a9a22b5	0.68885	"- combine_method: mean
- method: translation-comparison
  vs_triager_id: 4f7b55bd999c3ba
  diff: chr:punct;wordToken[94.44%]:stemmed|stopwords
  score: 0.6894
- method: backtranslation-comparison
  diff: chr:punct;wordToken[88.24%]:stopwords
  score: 0.6883
"		
SYMP:0000594	IAO:0000115	en	A nervous system symptom that is characterized by an inability to control bodily movement and may be a symptom of cerebrovascular diseases, dyskinesia, tremor, chorea, dystonia and myoclonus.	es	Un síntoma del sistema nervioso que se caracteriza por una incapacidad para controlar el movimiento corporal y puede ser un síntoma de enfermedades cerebrovasculares, discinesia, temblor, corea, distonía y mioclonías.	Google Translate	ALGORITHM	2026-02-14		CANDIDATE										4f7b55bd999c3ba				
SYMP:0000594	rdfs:label	en	abnormal involuntary movement	es	movimiento involuntario anormal	Alexander Largaespada	PROFESSIONAL_TRANSLATOR	2024-05-21	The Spanish Group LLC (https://thespanishgroup.org/)	AUTO_APPROVED	certified by Salvador G. Ordorica (ATA #267262)			http://purl.obolibrary.org/obo/symp.owl	http://purl.obolibrary.org/obo/symp/releases/2022-11-30/symp.owl	label	abnormal involuntary movement	Google Translate	2026-02-14	c984d704aa6a3f4	1	"- combine_method: mean
- method: translation-comparison
  vs_triager_id: 8c011b4abeb2aed
  diff: exact
  score: 1.0
- method: backtranslation-comparison
  diff: exact
  score: 1.0
"	triager	ALGORITHM
SYMP:0000594	rdfs:label	en	abnormal involuntary movement	es	movimiento involuntario anormal	Google Translate	ALGORITHM	2026-02-14		CANDIDATE										8c011b4abeb2aed				
SYMP:0000595	IAO:0000115	en	A convulsion that is characterized by occurring in young children between six months and five years of age and which is triggered by fever.	es	Convulsión que se caracteriza por producirse en niños pequeños de entre seis meses y cinco años de edad y que es desencadenada por la fiebre.	Alexander Largaespada	PROFESSIONAL_TRANSLATOR	2024-05-21	The Spanish Group LLC (https://thespanishgroup.org/)	CANDIDATE	certified by Salvador G. Ordorica (ATA #267262)			http://purl.obolibrary.org/obo/symp.owl	http://purl.obolibrary.org/obo/symp/releases/2022-11-30/symp.owl	definition	A seizure that is characterized by occurring in young children between six months and five years of age and is triggered by fever.	Google Translate	2026-02-14	28d2e1a83982024	0.72925	"- combine_method: mean
- method: translation-comparison
  vs_triager_id: 1a26108b95c266a
  diff: chr:case;wordToken[92.31%]:stopwords
  score: 0.72
- method: backtranslation-comparison
  diff: wordToken[92.31%]:stopwords
  score: 0.7385
"		
SYMP:0000595	IAO:0000115	en	A convulsion that is characterized by occurring in young children between six months and five years of age and which is triggered by fever.	es	Una convulsión que se caracteriza por ocurrir en niños pequeños entre seis meses y cinco años de edad y que es desencadenada por fiebre.	Google Translate	ALGORITHM	2026-02-14		CANDIDATE										1a26108b95c266a				
SYMP:0000595	oboInOwl:hasExactSynonym	en	febrile seizure	es	convulsión febril	Alexander Largaespada	PROFESSIONAL_TRANSLATOR	2024-05-21	The Spanish Group LLC (https://thespanishgroup.org/)	AUTO_APPROVED	certified by Salvador G. Ordorica (ATA #267262)			http://purl.obolibrary.org/obo/symp.owl	http://purl.obolibrary.org/obo/symp/releases/2022-11-30/symp.owl	syn	febrile seizure	Google Translate	2026-02-14	6b1551ab731edb3	1	"- combine_method: mean
- method: translation-comparison
  vs_triager_id: a6379e71303e825
  diff: exact
  score: 1.0
- method: backtranslation-comparison
  diff: exact
  score: 1.0
"	triager	ALGORITHM
SYMP:0000595	oboInOwl:hasExactSynonym	en	febrile seizure	es	convulsión febril	Google Translate	ALGORITHM	2026-02-14		CANDIDATE										a6379e71303e825				
SYMP:0000595	rdfs:label	en	febrile convulsion	es	convulsión febril	Alexander Largaespada	PROFESSIONAL_TRANSLATOR	2024-05-21	The Spanish Group LLC (https://thespanishgroup.org/)	CANDIDATE	certified by Salvador G. Ordorica (ATA #267262)			http://purl.obolibrary.org/obo/symp.owl	http://purl.obolibrary.org/obo/symp/releases/2022-11-30/symp.owl	label	febrile seizure	Google Translate	2026-02-14	8542fa3d9baed01	0.7125	"- combine_method: mean
- method: translation-comparison
  vs_triager_id: a05afecf5a1b03b
  diff: exact
  score: 1.0
- method: backtranslation-comparison
  diff: wordToken[50%]
  score: 0.425
"		
SYMP:0000595	rdfs:label	en	febrile convulsion	es	convulsión febril	Google Translate	ALGORITHM	2026-02-14		CANDIDATE										a05afecf5a1b03b				
SYMP:0000596	IAO:0000115	en	A nervous system symptom that is characterized by an abnormal violent and involuntary contraction or series of contractions of the muscles.	es	Síntoma del sistema nervioso que se caracteriza por una contracción o serie de contracciones anormales, violentas e involuntarias de los músculos.	Alexander Largaespada	PROFESSIONAL_TRANSLATOR	2024-05-21	The Spanish Group LLC (https://thespanishgroup.org/)	AUTO_APPROVED	certified by Salvador G. Ordorica (ATA #267262)			http://purl.obolibrary.org/obo/symp.owl	http://purl.obolibrary.org/obo/symp/releases/2022-11-30/symp.owl	definition	A symptom of the nervous system characterized by an abnormal, violent, and involuntary contraction or series of contractions of the muscles.	Google Translate	2026-02-14	e76d88100b5d17d	0.78	"- combine_method: mean
- method: translation-comparison
  vs_triager_id: a359516ee9366be
  diff: chr:case;wordToken[100%]:stopwords
  score: 0.78
- method: backtranslation-comparison
  diff: chr:punct;wordToken[100%]:stopwords
  score: 0.78
"	triager	ALGORITHM
SYMP:0000596	IAO:0000115	en	A nervous system symptom that is characterized by an abnormal violent and involuntary contraction or series of contractions of the muscles.	es	Un síntoma del sistema nervioso que se caracteriza por una contracción o una serie de contracciones anormales, violentas e involuntarias de los músculos.	Google Translate	ALGORITHM	2026-02-14		CANDIDATE										a359516ee9366be				
SYMP:0000596	rdfs:label	en	convulsion	es	convulsión	Alexander Largaespada	PROFESSIONAL_TRANSLATOR	2024-05-21	The Spanish Group LLC (https://thespanishgroup.org/)	CANDIDATE	certified by Salvador G. Ordorica (ATA #267262)			http://purl.obolibrary.org/obo/symp.owl	http://purl.obolibrary.org/obo/symp/releases/2022-11-30/symp.owl	label	seizure	Google Translate	2026-02-14	7e1b6ef291b9ccf	0.5	"- combine_method: mean
- method: translation-comparison
  vs_triager_id: 5abc75888554647
  diff: exact
  score: 1.0
- method: backtranslation-comparison
  diff: .na.character
  score: 0.0
"		
SYMP:0000596	rdfs:label	en	convulsion	es	convulsión	Google Translate	ALGORITHM	2026-02-14		CANDIDATE										5abc75888554647				
SYMP:0000597	rdfs:label	en	head and neck symptom	es	síntoma de cabeza y cuello	Alexander Largaespada	PROFESSIONAL_TRANSLATOR	2024-05-21	The Spanish Group LLC (https://thespanishgroup.org/)	AUTO_APPROVED	certified by Salvador G. Ordorica (ATA #267262)			http://purl.obolibrary.org/obo/symp.owl	http://purl.obolibrary.org/obo/symp/releases/2022-11-30/symp.owl	label	head and neck symptom	Google Translate	2026-02-14	8a5a831c114ae68	0.9	"- combine_method: mean
- method: translation-comparison
  vs_triager_id: 01d29c27d6f2b63
  diff: wordToken[100%]:stemmed
  score: 0.8
- method: backtranslation-comparison
  diff: exact
  score: 1.0
"	triager	ALGORITHM
SYMP:0000597	rdfs:label	en	head and neck symptom	es	síntomas de cabeza y cuello	Google Translate	ALGORITHM	2026-02-14		CANDIDATE										01d29c27d6f2b63				
SYMP:0000598	IAO:0000115	en	A respiratory system and chest symptom that is characterized by a respiration that is not normal and may include, but is not limited to: apnea, eupnea, orthopnea, dyspnea hyperpnea, hyperventilation, hypoventilation, tachypnea, Kussmaul respiration, Cheyne-Stokes respiration, sighing respiration, Biot respiration, apneustic breathing, central neurogenic hyperventilation, and central neurogenic hypoventilation.	es	Un síntoma del sistema respiratorio y del tórax que se caracteriza por una respiración que no es normal y que puede incluir, entre otros: apnea, eupnea, ortopnea, disnea hiperpnea, hiperventilación, hipoventilación, taquipnea, respiración de Kussmaul, respiración de Cheyne-Stokes, respiración suspiratoria, respiración de Biot, respiración apneústica, hiperventilación neurogénica central e hipoventilación neurogénica central.	Alexander Largaespada	PROFESSIONAL_TRANSLATOR	2024-05-21	The Spanish Group LLC (https://thespanishgroup.org/)	CANDIDATE	certified by Salvador G. Ordorica (ATA #267262)			http://purl.obolibrary.org/obo/symp.owl	http://purl.obolibrary.org/obo/symp/releases/2022-11-30/symp.owl	definition	A symptom of the respiratory system and thorax characterized by abnormal breathing, which may include, among others: apnea, eupnea, orthopnea, dyspnea, hyperpnea, hyperventilation, hypoventilation, tachypnea, Kussmaul breathing, Cheyne-Stokes breathing, suppiratory breathing, Biot's breathing, apneustic breathing, central neurogenic hyperventilation, and central neurogenic hypoventilation.	Google Translate	2026-02-14	0bbfad9ca7c49d7	0.45375	"- combine_method: mean
- method: translation-comparison
  vs_triager_id: dd161f9281e3e31
  diff: chr:diacritic;wordToken[65.71%]:wpunct|stopwords
  score: 0.4797
- method: backtranslation-comparison
  diff: wordToken[61.11%]:wpunct|stemmed|stopwords
  score: 0.4278
"		
SYMP:0000598	IAO:0000115	en	A respiratory system and chest symptom that is characterized by a respiration that is not normal and may include, but is not limited to: apnea, eupnea, orthopnea, dyspnea hyperpnea, hyperventilation, hypoventilation, tachypnea, Kussmaul respiration, Cheyne-Stokes respiration, sighing respiration, Biot respiration, apneustic breathing, central neurogenic hyperventilation, and central neurogenic hypoventilation.	es	Un síntoma del sistema respiratorio y del pecho que se caracteriza por una respiración que no es normal y puede incluir, pero no se limita a: apnea, eupnea, ortopnea, disnea, hiperpnea, hiperventilación, hipoventilación, taquipnea, respiración de Kussmaul, respiración de Cheyne-Stokes, respiración con suspiro, respiración de Biot, respiración apnéustica, hiperventilación neurogénica central e hipoventilación neurogénica central.	Google Translate	ALGORITHM	2026-02-14		CANDIDATE										dd161f9281e3e31				
SYMP:0000598	rdfs:label	en	respiratory abnormality	es	anomalía respiratoria	Alexander Largaespada	PROFESSIONAL_TRANSLATOR	2024-05-21	The Spanish Group LLC (https://thespanishgroup.org/)	AUTO_APPROVED	certified by Salvador G. Ordorica (ATA #267262)			http://purl.obolibrary.org/obo/symp.owl	http://purl.obolibrary.org/obo/symp/releases/2022-11-30/symp.owl	label	respiratory abnormality	Google Translate	2026-02-14	3cc51d43ecfc773	1	"- combine_method: mean
- method: translation-comparison
  vs_triager_id: 5c1014ea6bd935c
  diff: exact
  score: 1.0
- method: backtranslation-comparison
  diff: exact
  score: 1.0
"	triager	ALGORITHM
SYMP:0000598	rdfs:label	en	respiratory abnormality	es	anomalía respiratoria	Google Translate	ALGORITHM	2026-02-14		CANDIDATE										5c1014ea6bd935c				
SYMP:0000599	IAO:0000115	en	A respiratory abnormality that is characterized by a specific form of periodic breathing (waxing and waning amplitude of flow or tidal volume) characterized by a crescendo-decrescendo pattern of respiration between central apneas or central hypopneas.	es	Una anomalía respiratoria que se caracteriza por una forma específica de respiración periódica (amplitud creciente y decreciente del flujo o volumen corriente) caracterizada por un patrón de respiración crescendo-decrescendo entre apneas centrales o hipopneas centrales.	Alexander Largaespada	PROFESSIONAL_TRANSLATOR	2024-05-21	The Spanish Group LLC (https://thespanishgroup.org/)	CANDIDATE	certified by Salvador G. Ordorica (ATA #267262)			http://purl.obolibrary.org/obo/symp.owl	http://purl.obolibrary.org/obo/symp/releases/2022-11-30/symp.owl	definition	A respiratory abnormality characterized by a specific form of periodic breathing (increasing and decreasing amplitude of tidal flow or volume) characterized by a crescendo-decrescendo breathing pattern between central apneas or central hypopneas.	Google Translate	2026-02-14	1e730415bf0fd29	0.69235	"- combine_method: mean
- method: translation-comparison
  vs_triager_id: 7bcf4742bab2b74
  diff: wordToken[92.31%]:stopwords
  score: 0.7385
- method: backtranslation-comparison
  diff: wordToken[80.77%]:stopwords
  score: 0.6462
"		
SYMP:0000599	IAO:0000115	en	A respiratory abnormality that is characterized by a specific form of periodic breathing (waxing and waning amplitude of flow or tidal volume) characterized by a crescendo-decrescendo pattern of respiration between central apneas or central hypopneas.	es	Una anomalía respiratoria que se caracteriza por una forma específica de respiración periódica (amplitud de flujo o volumen corriente creciente y decreciente) caracterizada por un patrón de respiración crescendo-decrescendo entre apneas centrales o hipopneas centrales.	Google Translate	ALGORITHM	2026-02-14		CANDIDATE										7bcf4742bab2b74				
SYMP:0000599	rdfs:label	en	cheyne-stokes respiration	es	respiración cheyne-stokes	Alexander Largaespada	PROFESSIONAL_TRANSLATOR	2024-05-21	The Spanish Group LLC (https://thespanishgroup.org/)	AUTO_APPROVED	certified by Salvador G. Ordorica (ATA #267262)			http://purl.obolibrary.org/obo/symp.owl	http://purl.obolibrary.org/obo/symp/releases/2022-11-30/symp.owl	label	Cheyne-Stokes respiration	Google Translate	2026-02-14	36f138f080938fe	0.88	"- combine_method: mean
- method: translation-comparison
  vs_triager_id: d5bdeefb6ce1f5e
  diff: chr:case;wordToken[100%]:stopwords
  score: 0.78
- method: backtranslation-comparison
  diff: chr:case
  score: 0.98
"	triager	ALGORITHM
SYMP:0000599	rdfs:label	en	cheyne-stokes respiration	es	respiración de Cheyne-Stokes	Google Translate	ALGORITHM	2026-02-14		CANDIDATE										d5bdeefb6ce1f5e				
SYMP:0000600	IAO:0000115	en	A respiratory abnormality that is characterized by transient cessation of respiration whether normal (as in hibernating animals) or abnormal (as that caused by certain drugs).	es	Anomalía respiratoria que se caracteriza por el cese transitorio de la respiración, ya sea normal (como en los animales que hibernan) o anormal (como la provocada por ciertos fármacos).	Alexander Largaespada	PROFESSIONAL_TRANSLATOR	2024-05-21	The Spanish Group LLC (https://thespanishgroup.org/)	CANDIDATE	certified by Salvador G. Ordorica (ATA #267262)			http://purl.obolibrary.org/obo/symp.owl	http://purl.obolibrary.org/obo/symp/releases/2022-11-30/symp.owl	definition	A respiratory abnormality characterized by the temporary cessation of breathing, whether normal (as in hibernating animals) or abnormal (such as that caused by certain drugs).	Google Translate	2026-02-14	a1e29c6b73ba36b	0.6557999999999999	"- combine_method: mean
- method: translation-comparison
  vs_triager_id: 4ce0e6d24de13dd
  diff: chr:case|punct;wordToken[84.62%]:stopwords
  score: 0.6431
- method: backtranslation-comparison
  diff: chr:punct;wordToken[85.71%]:stopwords
  score: 0.6685
"		
SYMP:0000600	IAO:0000115	en	A respiratory abnormality that is characterized by transient cessation of respiration whether normal (as in hibernating animals) or abnormal (as that caused by certain drugs).	es	Una anomalía respiratoria que se caracteriza por el cese transitorio de la respiración, ya sea normal (como en animales que hibernan) o anormal (como la causada por ciertos medicamentos).	Google Translate	ALGORITHM	2026-02-14		CANDIDATE										4ce0e6d24de13dd				
SYMP:0000600	rdfs:label	en	apnea	es	apnea	Alexander Largaespada	PROFESSIONAL_TRANSLATOR	2024-05-21	The Spanish Group LLC (https://thespanishgroup.org/)	AUTO_APPROVED	certified by Salvador G. Ordorica (ATA #267262)			http://purl.obolibrary.org/obo/symp.owl	http://purl.obolibrary.org/obo/symp/releases/2022-11-30/symp.owl	label	apnea	Google Translate	2026-02-14	8f1494e254e9f40	1	"- combine_method: mean
- method: translation-comparison
  vs_triager_id: 96bd84db971d36a
  diff: exact
  score: 1.0
- method: backtranslation-comparison
  diff: exact
  score: 1.0
"	triager	ALGORITHM
SYMP:0000600	rdfs:label	en	apnea	es	apnea	Google Translate	ALGORITHM	2026-02-14		CANDIDATE										96bd84db971d36a				
SYMP:0000601	IAO:0000115	en	A respiratory abnormality that is characterized by excessive ventilation characterized by excessive rate and depth of respiration leading to abnormal loss of carbon dioxide from the blood.	es	Anomalía respiratoria que se caracteriza por una ventilación excesiva caracterizada por una frecuencia y profundidad excesivas de la respiración que provoca una pérdida anormal de dióxido de carbono de la sangre.	Alexander Largaespada	PROFESSIONAL_TRANSLATOR	2024-05-21	The Spanish Group LLC (https://thespanishgroup.org/)	CANDIDATE	certified by Salvador G. Ordorica (ATA #267262)			http://purl.obolibrary.org/obo/symp.owl	http://purl.obolibrary.org/obo/symp/releases/2022-11-30/symp.owl	definition	A respiratory abnormality characterized by excessive ventilation, with excessive breathing rate and depth, resulting in an abnormal loss of carbon dioxide from the blood.	Google Translate	2026-02-14	b553155f8373b45	0.65955	"- combine_method: mean
- method: translation-comparison
  vs_triager_id: 763a490be3a1fe2
  diff: chr:case;wordToken[94.12%]:stopwords
  score: 0.7341
- method: backtranslation-comparison
  diff: chr:punct;wordToken[75%]:stopwords
  score: 0.585
"		
SYMP:0000601	IAO:0000115	en	A respiratory abnormality that is characterized by excessive ventilation characterized by excessive rate and depth of respiration leading to abnormal loss of carbon dioxide from the blood.	es	Una anomalía respiratoria que se caracteriza por una ventilación excesiva caracterizada por una frecuencia y profundidad excesivas de la respiración que conducen a una pérdida anormal de dióxido de carbono de la sangre.	Google Translate	ALGORITHM	2026-02-14		CANDIDATE										763a490be3a1fe2				
SYMP:0000601	rdfs:label	en	hyperventilation	es	hiperventilación	Alexander Largaespada	PROFESSIONAL_TRANSLATOR	2024-05-21	The Spanish Group LLC (https://thespanishgroup.org/)	AUTO_APPROVED	certified by Salvador G. Ordorica (ATA #267262)			http://purl.obolibrary.org/obo/symp.owl	http://purl.obolibrary.org/obo/symp/releases/2022-11-30/symp.owl	label	hyperventilation	Google Translate	2026-02-14	9df9a3ab3d729e1	1	"- combine_method: mean
- method: translation-comparison
  vs_triager_id: 1cf5188d74fbbb0
  diff: exact
  score: 1.0
- method: backtranslation-comparison
  diff: exact
  score: 1.0
"	triager	ALGORITHM
SYMP:0000601	rdfs:label	en	hyperventilation	es	hiperventilación	Google Translate	ALGORITHM	2026-02-14		CANDIDATE										1cf5188d74fbbb0				
SYMP:0000602	IAO:0000115	en	A respiratory abnormality that is characterized by a difficulty in breathing that occurs when lying down and is relieved upon changing to an upright position (as in congestive heart failure).	es	Una anomalía respiratoria que se caracteriza por una dificultad para respirar que se produce al estar tumbado y se alivia al cambiar a una posición erguida (como en la insuficiencia cardiaca congestiva).	Alexander Largaespada	PROFESSIONAL_TRANSLATOR	2024-05-21	The Spanish Group LLC (https://thespanishgroup.org/)	CANDIDATE	certified by Salvador G. Ordorica (ATA #267262)			http://purl.obolibrary.org/obo/symp.owl	http://purl.obolibrary.org/obo/symp/releases/2022-11-30/symp.owl	definition	A respiratory abnormality characterized by difficulty breathing that occurs when lying down and is relieved by changing to an upright position (as in congestive heart failure).	Google Translate	2026-02-14	ef67b71953e7334	0.7219	"- combine_method: mean
- method: translation-comparison
  vs_triager_id: 30d93814136da6e
  diff: chr:diacritic;wordToken[88.24%]:stopwords
  score: 0.6883
- method: backtranslation-comparison
  diff: wordToken[94.44%]:stopwords
  score: 0.7555
"		
SYMP:0000602	IAO:0000115	en	A respiratory abnormality that is characterized by a difficulty in breathing that occurs when lying down and is relieved upon changing to an upright position (as in congestive heart failure).	es	Una anomalía respiratoria que se caracteriza por una dificultad para respirar que ocurre al estar acostado y se alivia al cambiar a una posición erguida (como en la insuficiencia cardíaca congestiva).	Google Translate	ALGORITHM	2026-02-14		CANDIDATE										30d93814136da6e				
SYMP:0000602	rdfs:label	en	orthopnea	es	ortopnea	Alexander Largaespada	PROFESSIONAL_TRANSLATOR	2024-05-21	The Spanish Group LLC (https://thespanishgroup.org/)	AUTO_APPROVED	certified by Salvador G. Ordorica (ATA #267262)			http://purl.obolibrary.org/obo/symp.owl	http://purl.obolibrary.org/obo/symp/releases/2022-11-30/symp.owl	label	orthopnea	Google Translate	2026-02-14	044269c455a0e3c	1	"- combine_method: mean
- method: translation-comparison
  vs_triager_id: 2543e47945a0c97
  diff: exact
  score: 1.0
- method: backtranslation-comparison
  diff: exact
  score: 1.0
"	triager	ALGORITHM
SYMP:0000602	rdfs:label	en	orthopnea	es	ortopnea	Google Translate	ALGORITHM	2026-02-14		CANDIDATE										2543e47945a0c97				
SYMP:0000603	IAO:0000115	en	A respiratory abnormality that is characterized by an increased rate of respiration and shallow breathing.	es	Una anomalía respiratoria que se caracteriza por un aumento de la frecuencia respiratoria y una respiración superficial.	Alexander Largaespada	PROFESSIONAL_TRANSLATOR	2024-05-21	The Spanish Group LLC (https://thespanishgroup.org/)	AUTO_APPROVED	certified by Salvador G. Ordorica (ATA #267262)			http://purl.obolibrary.org/obo/symp.owl	http://purl.obolibrary.org/obo/symp/releases/2022-11-30/symp.owl	definition	A respiratory abnormality characterized by an increased respiratory rate and shallow breathing.	Google Translate	2026-02-14	ff80870082b0ae0	0.85555	"- combine_method: mean
- method: translation-comparison
  vs_triager_id: 25be7480a7c8aab
  diff: exact
  score: 1.0
- method: backtranslation-comparison
  diff: wordToken[88.89%]:stopwords
  score: 0.7111
"	triager	ALGORITHM
SYMP:0000603	IAO:0000115	en	A respiratory abnormality that is characterized by an increased rate of respiration and shallow breathing.	es	Una anomalía respiratoria que se caracteriza por un aumento de la frecuencia respiratoria y una respiración superficial.	Google Translate	ALGORITHM	2026-02-14		CANDIDATE										25be7480a7c8aab				
SYMP:0000603	oboInOwl:hasExactSynonym	en	rapid breathing	es	respiración rápida	Alexander Largaespada	PROFESSIONAL_TRANSLATOR	2024-05-21	The Spanish Group LLC (https://thespanishgroup.org/)	AUTO_APPROVED	certified by Salvador G. Ordorica (ATA #267262)			http://purl.obolibrary.org/obo/symp.owl	http://purl.obolibrary.org/obo/symp/releases/2022-11-30/symp.owl	syn	rapid breathing	Google Translate	2026-02-14	4ce1ffb02ffea96	1	"- combine_method: mean
- method: translation-comparison
  vs_triager_id: ef8f4b8b3814a6a
  diff: exact
  score: 1.0
- method: backtranslation-comparison
  diff: exact
  score: 1.0
"	triager	ALGORITHM
SYMP:0000603	oboInOwl:hasExactSynonym	en	rapid breathing	es	respiración rápida	Google Translate	ALGORITHM	2026-02-14		CANDIDATE										ef8f4b8b3814a6a				
SYMP:0000603	rdfs:label	en	tachypnea	es	taquipnea	Alexander Largaespada	PROFESSIONAL_TRANSLATOR	2024-05-21	The Spanish Group LLC (https://thespanishgroup.org/)	AUTO_APPROVED	certified by Salvador G. Ordorica (ATA #267262)			http://purl.obolibrary.org/obo/symp.owl	http://purl.obolibrary.org/obo/symp/releases/2022-11-30/symp.owl	label	tachypnea	Google Translate	2026-02-14	36ad0dd3784fb0f	1	"- combine_method: mean
- method: translation-comparison
  vs_triager_id: 2a2e257e2db40c3
  diff: exact
  score: 1.0
- method: backtranslation-comparison
  diff: exact
  score: 1.0
"	triager	ALGORITHM
SYMP:0000603	rdfs:label	en	tachypnea	es	taquipnea	Google Translate	ALGORITHM	2026-02-14		CANDIDATE										2a2e257e2db40c3				
SYMP:0000604	IAO:0000115	en	An abnormal chest sound that is characterized by breathing with difficulty usually with a whistling sound.	es	Un ruido torácico anormal que se caracteriza por respirar con dificultad normalmente con un sonido silbante.	Alexander Largaespada	PROFESSIONAL_TRANSLATOR	2024-05-21	The Spanish Group LLC (https://thespanishgroup.org/)	CANDIDATE	certified by Salvador G. Ordorica (ATA #267262)			http://purl.obolibrary.org/obo/symp.owl	http://purl.obolibrary.org/obo/symp/releases/2022-11-30/symp.owl	definition	An abnormal chest noise characterized by labored breathing, usually with a wheezing sound.	Google Translate	2026-02-14	1c69d3a056c3f0e	0.5285500000000001	"- combine_method: mean
- method: translation-comparison
  vs_triager_id: ff4ad5a8e42efcb
  diff: chr:punct;wordToken[64.71%]
  score: 0.5371
- method: backtranslation-comparison
  diff: chr:punct;wordToken[66.67%]:stopwords
  score: 0.52
"		
SYMP:0000604	IAO:0000115	en	An abnormal chest sound that is characterized by breathing with difficulty usually with a whistling sound.	es	Un ruido anormal en el pecho que se caracteriza por respirar con dificultad, generalmente con un silbido.	Google Translate	ALGORITHM	2026-02-14		CANDIDATE										ff4ad5a8e42efcb				
SYMP:0000604	rdfs:label	en	wheezing	es	sibilancias	Alexander Largaespada	PROFESSIONAL_TRANSLATOR	2024-05-21	The Spanish Group LLC (https://thespanishgroup.org/)	AUTO_APPROVED	certified by Salvador G. Ordorica (ATA #267262)			http://purl.obolibrary.org/obo/symp.owl	http://purl.obolibrary.org/obo/symp/releases/2022-11-30/symp.owl	label	wheezing	Google Translate	2026-02-14	42c7f73f67d9cb7	1	"- combine_method: mean
- method: translation-comparison
  vs_triager_id: 16338f3aa65770f
  diff: exact
  score: 1.0
- method: backtranslation-comparison
  diff: exact
  score: 1.0
"	triager	ALGORITHM
SYMP:0000604	rdfs:label	en	wheezing	es	sibilancias	Google Translate	ALGORITHM	2026-02-14		CANDIDATE										16338f3aa65770f				
SYMP:0000605	IAO:0000115	en	An alteration of consciousness that is characterized by a deep state of prolonged unconsciousness in which a person cannot be awakened, fails to respond normally to painful stimuli, light, or sound, lacks a normal wake-sleep cycle and does not initiate voluntary actions.	es	Una alteración de la conciencia que se caracteriza por un estado profundo de inconsciencia prolongada en el que la persona no puede ser despertada, no responde normalmente a estímulos dolorosos, luz o sonido, carece de un ciclo normal de vigilia-sueño y no inicia acciones voluntarias.	Alexander Largaespada	PROFESSIONAL_TRANSLATOR	2024-05-21	The Spanish Group LLC (https://thespanishgroup.org/)	CANDIDATE	certified by Salvador G. Ordorica (ATA #267262)			http://purl.obolibrary.org/obo/symp.owl	http://purl.obolibrary.org/obo/symp/releases/2022-11-30/symp.owl	definition	An alteration of consciousness characterized by a deep state of prolonged unconsciousness in which the person cannot be awakened, does not respond normally to painful stimuli, light or sound, lacks a normal wake-sleep cycle and does not initiate voluntary actions.	Google Translate	2026-02-14	22f5634c2b01f7a	0.7031000000000001	"- combine_method: mean
- method: translation-comparison
  vs_triager_id: b4617696e58387c
  diff: wordToken[91.67%]:wpunct|stopwords
  score: 0.6875
- method: backtranslation-comparison
  diff: wordToken[95.83%]:wpunct|stopwords
  score: 0.7187
"		
SYMP:0000605	IAO:0000115	en	An alteration of consciousness that is characterized by a deep state of prolonged unconsciousness in which a person cannot be awakened, fails to respond normally to painful stimuli, light, or sound, lacks a normal wake-sleep cycle and does not initiate voluntary actions.	es	Una alteración de la conciencia que se caracteriza por un estado profundo de inconsciencia prolongada en el que una persona no puede despertarse, no responde normalmente a estímulos dolorosos, luz o sonido, carece de un ciclo normal de vigilia-sueño y no inicia acciones voluntarias.	Google Translate	ALGORITHM	2026-02-14		CANDIDATE										b4617696e58387c				
SYMP:0000605	rdfs:label	en	coma	es	coma	Alexander Largaespada	PROFESSIONAL_TRANSLATOR	2024-05-21	The Spanish Group LLC (https://thespanishgroup.org/)	AUTO_APPROVED	certified by Salvador G. Ordorica (ATA #267262)			http://purl.obolibrary.org/obo/symp.owl	http://purl.obolibrary.org/obo/symp/releases/2022-11-30/symp.owl	label	coma	Google Translate	2026-02-14	448b96cd6e310ad	1	"- combine_method: mean
- method: translation-comparison
  vs_triager_id: 92d8b57d6535e1b
  diff: exact
  score: 1.0
- method: backtranslation-comparison
  diff: exact
  score: 1.0
"	triager	ALGORITHM
